,Player,Club,POS,GP,GS,MINS,G,A,SHTS,SOG,GWG,HmG,RdG,Gp90,SCpct,Year,Season,GWA,HmA,RdA,Ap90,SOGpct,FC,FS,OFF,YC,RC,PKG,PKA,Last Name,First Name,Club_Dup,First Name_Dup,Player_Dup,POS_Dup,Base Salary,Guaranteed Compensation,Date
838,Matias Cordoba,RSL,M,7.0,2.0,173.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2008,REG,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Cordoba,Matias,,,,,,,
841,Matias Mantilla,RSL,D,7.0,6.0,554.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2008,REG,0.0,0.0,0.0,0.0,33.3,8.0,1.0,0.0,0.0,0.0,0.0,0.0,Mantilla,Matias,,,,,,,
842,Eloy Colombano,KC,M-F,7.0,1.0,131.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2008,REG,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Colombano,Eloy,,,,,,,
844,Nana Attakora,TOR,D,5.0,3.0,318.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,2008,REG,0.0,0.0,0.0,0.0,25.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,Attakora,Nana,,,,,,,
860,Claudio Reyna,NY,M,6.0,6.0,461.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,2008,REG,0.0,0.0,0.0,0.0,14.3,1.0,8.0,0.0,0.0,0.0,0.0,0.0,Reyna,Claudio,,,,,,,
877,Guillermo Barros Schelotto,CLB,F,24.0,21.0,1816.0,12.0,3.0,53.0,25.0,3.0,6.0,6.0,0.59,22.6,2009,REG,1.0,2.0,1.0,0.15,47.2,22.0,33.0,16.0,4.0,0.0,3.0,4.0,Barros Schelotto,Guillermo,,,,,,,
878,Juan Pablo Angel,NY,F,25.0,25.0,2133.0,12.0,2.0,81.0,37.0,1.0,10.0,2.0,0.51,14.8,2009,REG,1.0,1.0,1.0,0.08,45.7,22.0,18.0,34.0,2.0,0.0,2.0,3.0,Pablo Angel,Juan,,,,,,,
879,Dwayne De Rosario,TOR,M,28.0,27.0,2444.0,11.0,6.0,80.0,36.0,2.0,6.0,5.0,0.41,13.8,2009,REG,0.0,2.0,4.0,0.22,45.0,34.0,35.0,43.0,5.0,0.0,0.0,1.0,De Rosario,Dwayne,,,,,,,
906,Kenny Cooper,DAL,F,15.0,15.0,1331.0,7.0,1.0,52.0,29.0,2.0,5.0,2.0,0.47,13.5,2009,REG,0.0,0.0,1.0,0.07,55.8,15.0,23.0,10.0,2.0,0.0,2.0,2.0,Cooper,Kenny,,,,,,,
950,Dave van den Bergh,DAL,M,30.0,30.0,2446.0,3.0,11.0,35.0,14.0,0.0,0.0,3.0,0.11,8.6,2009,REG,3.0,8.0,3.0,0.4,40.0,13.0,20.0,1.0,2.0,0.0,0.0,0.0,van den Bergh,Dave,,,,,,,
981,Nana Attakora,TOR,D,20.0,19.0,1652.0,2.0,4.0,8.0,5.0,1.0,2.0,0.0,0.11,25.0,2009,REG,2.0,3.0,1.0,0.22,62.5,10.0,11.0,0.0,2.0,0.0,0.0,0.0,Attakora,Nana,,,,,,,
983,Fred,DC,M,23.0,17.0,1422.0,2.0,4.0,15.0,4.0,0.0,0.0,2.0,0.13,13.3,2009,REG,1.0,3.0,1.0,0.25,26.7,24.0,22.0,4.0,4.0,1.0,0.0,0.0,,Fred,,,,,,,
1041,Terry Cooke,COL,M,10.0,5.0,422.0,1.0,1.0,6.0,3.0,0.0,1.0,0.0,0.21,16.7,2009,REG,0.0,1.0,0.0,0.21,50.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,Cooke,Terry,,,,,,,
1042,Jhon Kennedy Hurtado,SEA,D,27.0,26.0,2334.0,1.0,1.0,7.0,2.0,0.0,0.0,1.0,0.04,14.3,2009,REG,1.0,1.0,0.0,0.04,28.6,33.0,25.0,0.0,8.0,0.0,0.0,0.0,Kennedy Hurtado,Jhon,,,,,,,
1071,Luis Miguel Escalada,RSL,F,5.0,1.0,126.0,1.0,0.0,4.0,2.0,0.0,1.0,0.0,0.71,25.0,2009,REG,0.0,0.0,0.0,0.0,50.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,Miguel Escalada,Luis,,,,,,,
1076,Matthew Mbuta,NY,M,10.0,2.0,280.0,1.0,0.0,4.0,1.0,0.0,1.0,0.0,0.32,25.0,2009,REG,0.0,0.0,0.0,0.0,25.0,4.0,0.0,5.0,0.0,0.0,1.0,1.0,Mbuta,Matthew,,,,,,,
1103,Hérculez Gómez,KC,F,26.0,20.0,1569.0,0.0,3.0,40.0,15.0,0.0,0.0,0.0,0.0,0.0,2009,REG,0.0,1.0,2.0,0.17,37.5,25.0,31.0,2.0,3.0,0.0,0.0,0.0,Gómez,Hérculez,,,,,,,
1116,Jair Benítez,DAL,D,13.0,13.0,1155.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2009,REG,1.0,1.0,0.0,0.08,0.0,10.0,22.0,0.0,2.0,0.0,0.0,0.0,Benítez,Jair,,,,,,,
1117,Eric Denton,SJ,D,11.0,9.0,803.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2009,REG,0.0,0.0,1.0,0.11,50.0,3.0,4.0,0.0,2.0,0.0,0.0,0.0,Denton,Eric,,,,,,,
1123,Bakary Soumare,CHI,D,16.0,16.0,1364.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,2009,REG,0.0,0.0,1.0,0.07,66.7,18.0,6.0,0.0,5.0,1.0,0.0,0.0,Soumare,Bakary,,,,,,,
1158,Michael Dello-Russo,DAL,D-M,2.0,2.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009,REG,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Dello-Russo,Michael,,,,,,,
1159,John Michael Hayden,HOU,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Michael Hayden,John,,,,,,,
1160,Argenis Fernandez,NE,F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fernandez,Argenis,,,,,,,
1164,Oscar Echeverry,NY,F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Echeverry,Oscar,,,,,,,
1169,Nelson Pizarro,KC,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pizarro,Nelson,,,,,,,
1174,Ryan Miller,DC,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Miller,Ryan,,,,,,,
1176,Ian Joy,RSL,D,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009,REG,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Joy,Ian,,,,,,,
1177,Ivan Guerrero,COL,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Guerrero,Ivan,,,,,,,
1194,Gregory Richardson,COL,F,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009,REG,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Richardson,Gregory,,,,,,,
1208,Kevin Forrest,SEA,F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Forrest,Kevin,,,,,,,
1209,Nelson González,RSL,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,González,Nelson,,,,,,,
1210,Leonardo González,SEA,D,11.0,11.0,979.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009,REG,0.0,0.0,0.0,0.0,0.0,9.0,5.0,3.0,1.0,0.0,0.0,0.0,González,Leonardo,,,,,,,
1211,Fabio da Silva,SJ,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,da Silva,Fabio,,,,,,,
1213,Amadou Sanyang,TOR,D,7.0,3.0,311.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009,REG,0.0,0.0,0.0,0.0,0.0,12.0,5.0,0.0,2.0,1.0,0.0,0.0,Sanyang,Amadou,,,,,,,
1214,Anthony Peters,DC,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Peters,Anthony,,,,,,,
1228,Ade Akinbiyi,HOU,F,14.0,2.0,261.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2009,REG,0.0,0.0,0.0,0.0,0.0,4.0,1.0,4.0,1.0,0.0,0.0,0.0,Akinbiyi,Ade,,,,,,,
1231,Jorge Villafaña,USA,D-M,7.0,3.0,331.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2009,REG,0.0,0.0,0.0,0.0,100.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,Villafaña,Jorge,,,,,,,
1232,Davide Somma,SJ,F,1.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2009,REG,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Somma,Davide,,,,,,,
1237,Josh Tudela,LA,M,8.0,8.0,637.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2009,REG,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,Tudela,Josh,,,,,,,
1242,Juan Pietravallo,NY,M,3.0,2.0,186.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2009,REG,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,Pietravallo,Juan,,,,,,,
1245,Rohan Ricketts,TOR,M,12.0,3.0,316.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2009,REG,0.0,0.0,0.0,0.0,50.0,9.0,6.0,0.0,1.0,0.0,0.0,0.0,Ricketts,Rohan,,,,,,,
1247,Francis Doe,DC,F,2.0,0.0,40.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2009,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,Doe,Francis,,,,,,,
1249,Stephane Assengue,NE,F,2.0,0.0,37.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2009,REG,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Assengue,Stephane,,,,,,,
1250,Marvin Chávez,DAL,M,7.0,3.0,233.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2009,REG,0.0,0.0,0.0,0.0,0.0,6.0,4.0,1.0,1.0,0.0,0.0,0.0,Chávez,Marvin,,,,,,,
1257,Marco Velez,TOR,D,15.0,8.0,780.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,2009,REG,0.0,0.0,0.0,0.0,66.7,5.0,7.0,0.0,1.0,0.0,0.0,0.0,Velez,Marco,,,,,,,
1264,André Luiz,SJ,M,7.0,7.0,488.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,2009,REG,0.0,0.0,0.0,0.0,25.0,6.0,8.0,0.0,1.0,0.0,0.0,0.0,Luiz,André,,,,,,,
1269,Kelly Gray,SJ,D-M,8.0,7.0,632.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2009,REG,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,Gray,Kelly,,,,,,,
1274,Emilio Rentería,CLB,F,5.0,2.0,177.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,2009,REG,0.0,0.0,0.0,0.0,16.7,4.0,6.0,4.0,0.0,1.0,0.0,0.0,Rentería,Emilio,,,,,,,
1276,Simon Elliott,SJ,M,15.0,12.0,1234.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2009,REG,0.0,0.0,0.0,0.0,42.9,8.0,3.0,0.0,0.0,0.0,0.0,0.0,Elliott,Simon,,,,,,,
1283,Alfredo Pacheco,NY,D,14.0,14.0,1180.0,0.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,2009,REG,0.0,0.0,0.0,0.0,20.0,9.0,8.0,0.0,1.0,0.0,0.0,0.0,Pacheco,Alfredo,,,,,,,
1290,Dwayne De Rosario,TOR,M,27.0,24.0,2226.0,15.0,3.0,72.0,36.0,5.0,5.0,10.0,0.61,20.8,2010,REG,1.0,3.0,0.0,0.12,50.0,27.0,31.0,41.0,5.0,0.0,3.0,3.0,De Rosario,Dwayne,,,,,,,
1294,Juan Pablo Angel,NY,F,30.0,29.0,2593.0,13.0,4.0,98.0,40.0,3.0,4.0,9.0,0.45,13.3,2010,REG,3.0,2.0,2.0,0.14,40.8,19.0,17.0,50.0,2.0,0.0,4.0,5.0,Pablo Angel,Juan,,,,,,,
1325,Emilio Rentería,CLB,F,19.0,9.0,857.0,5.0,1.0,30.0,15.0,4.0,3.0,2.0,0.53,16.7,2010,REG,1.0,0.0,1.0,0.11,50.0,18.0,22.0,12.0,2.0,0.0,0.0,0.0,Rentería,Emilio,,,,,,,
1335,Fred,PHI,M,25.0,24.0,1913.0,4.0,1.0,17.0,8.0,1.0,4.0,0.0,0.19,23.5,2010,REG,0.0,0.0,1.0,0.05,47.1,37.0,37.0,4.0,6.0,0.0,0.0,0.0,,Fred,,,,,,,
1336,Juninho,LA,M,25.0,25.0,2006.0,2.0,2.0,30.0,9.0,2.0,2.0,0.0,0.09,6.7,2010,REG,2.0,1.0,1.0,0.09,30.0,37.0,26.0,0.0,5.0,0.0,0.0,0.0,,Juninho,,,,,,,
1337,Leonardo,HOU,D,10.0,10.0,855.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,2010,REG,0.0,0.0,0.0,0.0,25.0,11.0,8.0,0.0,0.0,0.0,0.0,0.0,,Leonardo,,,,,,,
1388,Marvin Chávez,DAL,M,16.0,10.0,818.0,2.0,2.0,14.0,4.0,0.0,1.0,1.0,0.22,14.3,2010,REG,1.0,2.0,0.0,0.22,28.6,16.0,19.0,2.0,4.0,0.0,0.0,0.0,Chávez,Marvin,,,,,,,
1392,Álvaro Fernández,SEA,M,12.0,4.0,475.0,2.0,1.0,4.0,3.0,1.0,1.0,1.0,0.38,50.0,2010,REG,0.0,0.0,1.0,0.19,75.0,6.0,10.0,2.0,0.0,0.0,0.0,0.0,Fernández,Álvaro,,,,,,,
1411,Michael Orozco Fiscal,USA,D,29.0,29.0,2562.0,2.0,0.0,14.0,5.0,1.0,2.0,0.0,0.07,14.3,2010,REG,0.0,0.0,0.0,0.0,35.7,36.0,18.0,10.0,5.0,1.0,0.0,0.0,Orozco Fiscal,Michael,,,,,,,
1432,Luis Landin,HOU,F,9.0,5.0,436.0,1.0,3.0,10.0,2.0,1.0,1.0,0.0,0.21,10.0,2010,REG,1.0,3.0,0.0,0.62,20.0,10.0,11.0,9.0,2.0,1.0,0.0,0.0,Landin,Luis,,,,,,,
1438,Sacha Kljestan,OCS,M,10.0,10.0,900.0,1.0,3.0,20.0,8.0,0.0,1.0,0.0,0.1,5.0,2010,REG,0.0,0.0,3.0,0.3,40.0,13.0,15.0,2.0,0.0,0.0,0.0,0.0,Kljestan,Sacha,,,,,,,
1440,Geovanni Deiberson,SJ,F,12.0,8.0,777.0,1.0,3.0,25.0,13.0,1.0,0.0,1.0,0.12,4.0,2010,REG,0.0,0.0,3.0,0.35,52.0,12.0,19.0,1.0,1.0,0.0,0.0,0.0,Deiberson,Geovanni,,,,,,,
1467,Leonardo González,SEA,D,27.0,27.0,2347.0,1.0,1.0,5.0,2.0,1.0,1.0,0.0,0.04,20.0,2010,REG,0.0,1.0,0.0,0.04,40.0,40.0,13.0,0.0,6.0,1.0,0.0,0.0,González,Leonardo,,,,,,,
1468,Nelson González,RSL,M,12.0,3.0,330.0,1.0,1.0,5.0,3.0,0.0,1.0,0.0,0.27,20.0,2010,REG,0.0,1.0,0.0,0.27,60.0,12.0,4.0,0.0,1.0,0.0,0.0,0.0,González,Nelson,,,,,,,
1473,Alex Cazumba,LA,M,18.0,8.0,830.0,1.0,1.0,10.0,3.0,0.0,1.0,0.0,0.11,10.0,2010,REG,0.0,1.0,0.0,0.11,30.0,10.0,18.0,1.0,1.0,0.0,0.0,0.0,Cazumba,Alex,,,,,,,
1478,Rafa Márquez,NY,M,10.0,10.0,783.0,1.0,1.0,17.0,5.0,0.0,0.0,1.0,0.11,5.9,2010,REG,1.0,1.0,0.0,0.11,29.4,11.0,11.0,2.0,2.0,0.0,0.0,0.0,Márquez,Rafa,,,,,,,
1489,Nana Attakora,TOR,D,25.0,24.0,2108.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,0.04,20.0,2010,REG,0.0,0.0,0.0,0.0,20.0,19.0,15.0,1.0,3.0,1.0,0.0,0.0,Attakora,Nana,,,,,,,
1495,Jorge Villafaña,USA,D-M,8.0,6.0,452.0,1.0,0.0,7.0,3.0,1.0,1.0,0.0,0.2,14.3,2010,REG,0.0,0.0,0.0,0.0,42.9,1.0,9.0,2.0,1.0,0.0,0.0,0.0,Villafaña,Jorge,,,,,,,
1519,Nicholas Lindsay,TOR,F,4.0,2.0,240.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2010,REG,1.0,1.0,2.0,1.13,33.3,5.0,3.0,0.0,1.0,0.0,0.0,0.0,Lindsay,Nicholas,,,,,,,
1533,Jair Benítez,DAL,D,28.0,28.0,2424.0,0.0,2.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,2010,REG,2.0,2.0,0.0,0.07,12.5,22.0,35.0,3.0,3.0,1.0,0.0,0.0,Benítez,Jair,,,,,,,
1563,André Luiz,SJ,M,9.0,9.0,701.0,0.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,2010,REG,0.0,1.0,0.0,0.13,50.0,9.0,14.0,0.0,1.0,0.0,0.0,0.0,Luiz,André,,,,,,,
1569,Eduardo da Silva,SJ,F,8.0,2.0,303.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,2010,REG,0.0,1.0,0.0,0.3,16.7,4.0,10.0,4.0,1.0,0.0,0.0,0.0,da Silva,Eduardo,,,,,,,
1571,Niouky Desire,NE,M,13.0,11.0,1068.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,REG,1.0,1.0,0.0,0.08,0.0,32.0,9.0,0.0,5.0,1.0,0.0,0.0,Desire,Niouky,,,,,,,
1580,Miguel Ferrer,TOR,F,9.0,5.0,544.0,0.0,1.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,2010,REG,0.0,1.0,0.0,0.17,23.1,5.0,1.0,5.0,1.0,0.0,0.0,0.0,Ferrer,Miguel,,,,,,,
1587,Michael Videira,NE,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Videira,Michael,,,,,,,
1591,Ali Gerba,TOR,F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gerba,Ali,,,,,,,
1593,Mauricio Castro,NE,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Castro,Mauricio,,,,,,,
1594,Rob Valentino,COL,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Valentino,Rob,,,,,,,
1602,Sergio Herrera,CLB,F,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Herrera,Sergio,,,,,,,
1607,Clint Mathis,LA,M,9.0,0.0,182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,REG,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,Mathis,Clint,,,,,,,
1608,Jim Brennan,TOR,D,1.0,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,REG,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Brennan,Jim,,,,,,,
1611,Bryan Namoff,DC,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Namoff,Bryan,,,,,,,
1612,Steve Ralston,NE,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ralston,Steve,,,,,,,
1615,Lyle Adams,DC,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Adams,Lyle,,,,,,,
1616,Francisco Navas Cobo,HOU,M,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Navas Cobo,Francisco,,,,,,,
1618,Othaniel Yanez,CLB,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yanez,Othaniel,,,,,,,
1620,Austin da Luz,NY,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,da Luz,Austin,,,,,,,
1621,Oscar Murillo,COL,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Murillo,Oscar,,,,,,,
1623,Igor Kostrov,KC,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kostrov,Igor,,,,,,,
1627,José Macotelo,CHV,M-F,3.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Macotelo,José,,,,,,,
1632,John Rodrigues,DC,D,1.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,REG,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,Rodrigues,John,,,,,,,
1633,Bryan de la Fuente,CHV,F,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,de la Fuente,Bryan,,,,,,,
1634,Davy Armstrong,COL,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Armstrong,Davy,,,,,,,
1635,Victor Pineda,CHI,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pineda,Victor,,,,,,,
1639,Juan Diego González,PHI,D,7.0,7.0,630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,REG,0.0,0.0,0.0,0.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,Diego González,Juan,,,,,,,
1642,Tiyiselani Shipalane,DC,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shipalane,Tiyiselani,,,,,,,
1643,David Myrie,PHI,D,1.0,1.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,REG,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,Myrie,David,,,,,,,
1644,Jhon Kennedy Hurtado,SEA,D,9.0,9.0,810.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,REG,0.0,0.0,0.0,0.0,0.0,10.0,6.0,0.0,1.0,0.0,0.0,0.0,Kennedy Hurtado,Jhon,,,,,,,
1663,Bratislav Ristic,CHI,M,8.0,8.0,692.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2010,REG,0.0,0.0,0.0,0.0,100.0,17.0,9.0,1.0,0.0,0.0,0.0,0.0,Ristic,Bratislav,,,,,,,
1664,Carlos Varela,DC,M,6.0,1.0,173.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,REG,0.0,0.0,0.0,0.0,0.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0,Varela,Carlos,,,,,,,
1671,Ramon Sanchez,SJ,M,3.0,1.0,83.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2010,REG,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sanchez,Ramon,,,,,,,
